action,run_number,dcoord,menu_action,sokoban_action,sokoban_move_index
106,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
117,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
117,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
110,0,"(0, 5)",True,False,
110,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
44,0,"(0, 5)",False,False,
36,0,"(0, 5)",True,False,
97,0,"(0, 5)",True,False,
13,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
62,0,"(0, 5)",False,False,
32,0,"(0, 5)",True,False,
60,0,"(0, 6)",False,False,
32,0,"(0, 6)",True,False,
98,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
107,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
109,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
98,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
44,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
27,0,"(0, 5)",True,False,
69,0,"(0, 5)",False,False,
65,0,"(0, 5)",True,False,
32,0,"(0, 5)",True,False,
69,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
101,0,"(0, 5)",True,False,
114,0,"(0, 5)",True,False,
101,0,"(0, 5)",True,False,
116,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
13,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
107,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
121,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
107,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
95,0,"(0, 5)",False,False,
110,0,"(0, 5)",True,False,
110,0,"(0, 5)",True,False,
110,0,"(0, 5)",True,False,
110,0,"(0, 5)",True,False,
106,0,"(0, 5)",True,False,
106,0,"(0, 5)",True,False,
106,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
32,0,"(0, 5)",True,False,
95,0,"(0, 5)",False,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
107,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
107,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
121,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
115,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
115,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
117,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
32,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
32,0,"(0, 5)",True,False,
32,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
32,0,"(0, 5)",True,False,
44,0,"(0, 5)",False,False,
13,0,"(0, 5)",True,False,
98,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
27,0,"(0, 5)",True,False,
106,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
117,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
107,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
98,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
110,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
32,0,"(0, 5)",True,False,
44,0,"(0, 5)",False,False,
36,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
13,0,"(0, 5)",True,False,
69,0,"(0, 5)",False,False,
66,0,"(0, 5)",True,False,
27,0,"(0, 5)",True,False,
32,0,"(0, 5)",True,False,
69,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
101,0,"(0, 5)",True,False,
114,0,"(0, 5)",True,False,
101,0,"(0, 5)",True,False,
116,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
13,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
102,0,"(0, 5)",False,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
44,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
27,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
121,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
117,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
27,0,"(0, 5)",True,False,
115,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
98,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
117,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
110,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
104,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
121,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
32,0,"(0, 5)",True,False,
44,0,"(0, 5)",False,False,
13,0,"(0, 5)",True,False,
101,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
32,0,"(0, 5)",True,False,
46,0,"(0, 5)",False,False,
46,0,"(0, 5)",False,False,
46,0,"(0, 5)",False,False,
46,0,"(0, 5)",False,False,
46,0,"(0, 5)",False,False,
46,0,"(0, 5)",False,False,
46,0,"(0, 5)",False,False,
46,0,"(0, 5)",False,False,
46,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
228,0,"(0, 5)",False,False,
97,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
32,0,"(0, 5)",True,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
106,0,"(0, 5)",True,False,
106,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
98,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
95,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
121,0,"(0, 5)",True,False,
107,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
95,0,"(0, 5)",False,False,
98,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
98,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
117,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
108,0,"(0, 5)",True,False,
46,0,"(0, 5)",True,False,
101,0,"(0, 5)",False,False,
109,0,"(0, 5)",True,False,
98,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
108,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
101,0,"(0, 5)",False,False,
121,0,"(0, 5)",True,False,
104,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
115,0,"(0, 5)",False,False,
121,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
98,0,"(0, 5)",False,False,
108,0,"(0, 5)",False,False,
106,0,"(0, 5)",False,False,
107,0,"(0, 5)",False,False,
104,0,"(0, 5)",False,False,
95,0,"(0, 5)",False,False,
46,0,"(0, 5)",True,False,
62,0,"(0, 5)",False,False,
32,0,"(0, 5)",True,False,
108,0,"(0, 6)",False,False,
108,0,"(0, 6)",False,False,
108,0,"(0, 6)",False,False,
108,0,"(0, 6)",False,False,
108,0,"(0, 6)",False,False,
108,0,"(0, 6)",False,False,
117,0,"(0, 6)",False,False,
106,0,"(0, 6)",False,False,
104,0,"(0, 6)",False,False,
117,0,"(0, 6)",False,False,
107,0,"(0, 6)",False,False,
107,0,"(0, 6)",False,False,
117,0,"(0, 6)",False,False,
107,0,"(0, 6)",False,False,
108,0,"(0, 6)",False,False,
108,0,"(0, 6)",False,False,
117,0,"(0, 6)",False,False,
104,0,"(0, 6)",False,False,
60,0,"(0, 6)",False,False,
32,0,"(0, 6)",True,False,
108,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,True,0
44,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,True,1
44,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,True,2
44,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,True,3
44,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,True,4
44,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,True,5
44,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,True,6
44,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,False,
104,0,"(4, 4)",False,False,
104,0,"(4, 4)",False,False,
104,0,"(4, 4)",False,False,
107,0,"(4, 4)",False,True,7
44,0,"(4, 4)",False,False,
104,0,"(4, 4)",False,True,8
44,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,False,
106,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,False,
108,0,"(4, 4)",False,False,
107,0,"(4, 4)",False,True,9
44,0,"(4, 4)",False,False,
104,0,"(4, 4)",False,True,10
